# Iter Ux Uy Fx Fy
2, 1.440672942855e+02, 5.907636214244e+01, -5.625668274406e+00, 7.971476893941e+00
3, 1.440599706814e+02, 6.302477410795e+01, -5.477547666703e+00, 7.640484662083e+00
4, 1.440559384086e+02, 6.631885717998e+01, -5.341991089762e+00, 7.364363176197e+00
5, 1.440544873803e+02, 6.895903927971e+01, -5.226912046718e+00, 7.143024640491e+00
6, 1.440548019833e+02, 7.105239079854e+01, -5.133048470817e+00, 6.967517033153e+00
7, 1.440555183447e+02, 7.272130196708e+01, -5.057080485492e+00, 6.827604359022e+00
8, 1.440560449240e+02, 7.406494375744e+01, -4.995332954306e+00, 6.714969529214e+00
9, 1.440562341895e+02, 7.515798869919e+01, -4.944724418457e+00, 6.623341772497e+00
10, 1.440556894994e+02, 7.605622426746e+01, -4.902922413831e+00, 6.548044719140e+00
11, 1.440548654095e+02, 7.680163860941e+01, -4.868094084960e+00, 6.485560891417e+00
12, 1.440539573193e+02, 7.742354683377e+01, -4.838944279724e+00, 6.433425905867e+00
13, 1.440529932382e+02, 7.794570447128e+01, -4.814424418236e+00, 6.389655176567e+00
14, 1.440518349089e+02, 7.838649397615e+01, -4.793679274210e+00, 6.352702124331e+00
15, 1.440508782027e+02, 7.876105781919e+01, -4.776041802993e+00, 6.321308425242e+00
16, 1.440498570577e+02, 7.908053804577e+01, -4.760973424525e+00, 6.294528046513e+00
17, 1.440491301470e+02, 7.935421382294e+01, -4.748048656361e+00, 6.271585621206e+00
18, 1.440483011597e+02, 7.958983146671e+01, -4.736913202576e+00, 6.251833452600e+00
19, 1.440475851874e+02, 7.979336268653e+01, -4.727286483529e+00, 6.234774041420e+00
20, 1.440470761465e+02, 7.996940789773e+01, -4.718954248655e+00, 6.220013590521e+00
21, 1.440465128304e+02, 8.012221835766e+01, -4.711721675589e+00, 6.207204640586e+00
22, 1.440459997504e+02, 8.025466994739e+01, -4.705450174169e+00, 6.196101259031e+00
23, 1.440455405398e+02, 8.036963375004e+01, -4.700003348999e+00, 6.186464469614e+00
24, 1.440451365182e+02, 8.046957905494e+01, -4.695264715598e+00, 6.178086599568e+00
25, 1.440448477938e+02, 8.055679259369e+01, -4.691130991880e+00, 6.170780591273e+00
26, 1.440446082218e+02, 8.063232906006e+01, -4.687545744950e+00, 6.164445289346e+00
27, 1.440443804822e+02, 8.069840351269e+01, -4.684411174351e+00, 6.158907981455e+00
28, 1.440441603786e+02, 8.075643809190e+01, -4.681654724999e+00, 6.154039811114e+00
29, 1.440439512187e+02, 8.080707694714e+01, -4.679251578571e+00, 6.149797250316e+00
30, 1.440437736174e+02, 8.085161703443e+01, -4.677136619388e+00, 6.146061731730e+00
31, 1.440436155531e+02, 8.088989510092e+01, -4.675317022860e+00, 6.142851171058e+00
32, 1.440434817843e+02, 8.092422932577e+01, -4.673687545879e+00, 6.139974832320e+00
33, 1.440433554045e+02, 8.095380416621e+01, -4.672282364839e+00, 6.137495545811e+00
34, 1.440432348545e+02, 8.098049434198e+01, -4.671019584277e+00, 6.135267323654e+00
35, 1.440431412161e+02, 8.100324441817e+01, -4.669940257331e+00, 6.133362911114e+00
36, 1.440430564704e+02, 8.102377537700e+01, -4.668966165337e+00, 6.131643892073e+00
37, 1.440429913246e+02, 8.104145759574e+01, -4.668128077916e+00, 6.130165514388e+00
38, 1.440429294075e+02, 8.105661542526e+01, -4.667405865979e+00, 6.128891549976e+00
39, 1.440428755218e+02, 8.107003654227e+01, -4.666764915901e+00, 6.127760754766e+00
40, 1.440428264307e+02, 8.108210123588e+01, -4.666190997317e+00, 6.126748786125e+00
41, 1.440427794132e+02, 8.109269898126e+01, -4.665688447728e+00, 6.125863054960e+00
42, 1.440427591041e+02, 8.110179517216e+01, -4.665256526865e+00, 6.125101682399e+00
43, 1.440427240976e+02, 8.110970811359e+01, -4.664880745310e+00, 6.124439179422e+00
44, 1.440426922304e+02, 8.111677766016e+01, -4.664543541637e+00, 6.123845183449e+00
45, 1.440426665058e+02, 8.112311606035e+01, -4.664242209344e+00, 6.123313945363e+00
46, 1.440426463338e+02, 8.112877460962e+01, -4.663974026812e+00, 6.122841229320e+00
47, 1.440426256465e+02, 8.113373276055e+01, -4.663737578682e+00, 6.122424178363e+00
48, 1.440426045449e+02, 8.113805691754e+01, -4.663532733292e+00, 6.122063131862e+00
49, 1.440425943837e+02, 8.114084954109e+01, -4.663399982710e+00, 6.121829069996e+00
50, 1.440425821228e+02, 8.114395584830e+01, -4.663252207286e+00, 6.121568584175e+00
