# Iter Ux Uy Fx Fy
2, 1.440672537559e+02, 5.907653612274e+01, -5.625673314183e+00, 7.971460976881e+00
3, 1.440611826513e+02, 6.201771016605e+01, -5.516971673494e+00, 7.724901052836e+00
4, 1.440595905331e+02, 6.287168186967e+01, -5.484007702429e+00, 7.653319722406e+00
5, 1.440588193745e+02, 6.308386034085e+01, -5.475903910856e+00, 7.635531322371e+00
6, 1.440583505535e+02, 6.312747924917e+01, -5.474435134219e+00, 7.631875277508e+00
7, 1.440581819830e+02, 6.313450742801e+01, -5.474263698875e+00, 7.631287774501e+00
8, 1.440578642940e+02, 6.312168179852e+01, -5.475016117319e+00, 7.632361651537e+00
9, 1.440577536668e+02, 6.310774670500e+01, -5.475669026469e+00, 7.633531048544e+00
10, 1.440576025426e+02, 6.306641932880e+01, -5.477475430689e+00, 7.636995111328e+00
11, 1.440574904041e+02, 6.305266601379e+01, -5.478118174401e+00, 7.638152321402e+00
12, 1.440571743477e+02, 6.304570085571e+01, -5.478625442385e+00, 7.638731432336e+00
13, 1.440569857587e+02, 6.304661837460e+01, -5.478720057629e+00, 7.638653694924e+00
14, 1.440566214036e+02, 6.306020272102e+01, -5.478417201852e+00, 7.637515531877e+00
15, 1.440564747660e+02, 6.306400467590e+01, -5.478363903154e+00, 7.637196588503e+00
16, 1.440562168413e+02, 6.306762286111e+01, -5.478395760873e+00, 7.636893675913e+00
17, 1.440558831089e+02, 6.307378072748e+01, -5.478376868776e+00, 7.636377630099e+00
18, 1.440555489201e+02, 6.308190568656e+01, -5.478277734465e+00, 7.635696405994e+00
19, 1.440552230290e+02, 6.308813994345e+01, -5.478250184923e+00, 7.635171885018e+00
20, 1.440549909182e+02, 6.308839554551e+01, -5.478402059140e+00, 7.635150008995e+00
21, 1.440548737984e+02, 6.308333335156e+01, -5.478691425492e+00, 7.635576005263e+00
22, 1.440546428103e+02, 6.305680991479e+01, -5.479940515991e+00, 7.637798810557e+00
23, 1.440544433585e+02, 6.302005507915e+01, -5.481585196731e+00, 7.640878416755e+00
24, 1.440543404723e+02, 6.299542410681e+01, -5.482662572045e+00, 7.642945335855e+00
25, 1.440542188323e+02, 6.299474554608e+01, -5.482774574029e+00, 7.643003435478e+00
26, 1.440538665785e+02, 6.301512159108e+01, -5.482188134980e+00, 7.641293929197e+00
27, 1.440535993607e+02, 6.303471307529e+01, -5.481573700976e+00, 7.639649505027e+00
28, 1.440532245295e+02, 6.306622238793e+01, -5.480543814885e+00, 7.637010688905e+00
29, 1.440529821617e+02, 6.307784640618e+01, -5.480236993780e+00, 7.636035964887e+00
30, 1.440528644349e+02, 6.307790997848e+01, -5.480316564251e+00, 7.636030818947e+00
31, 1.440526095226e+02, 6.306679943688e+01, -5.480949213048e+00, 7.636962601927e+00
32, 1.440525145774e+02, 6.305985448630e+01, -5.481299728159e+00, 7.637543622019e+00
33, 1.440524350677e+02, 6.304810707821e+01, -5.481836549633e+00, 7.638528756049e+00
34, 1.440522486550e+02, 6.301834945379e+01, -5.483183227504e+00, 7.641022204486e+00
35, 1.440521670151e+02, 6.300690813534e+01, -5.483707024464e+00, 7.641983159793e+00
36, 1.440520746152e+02, 6.300055752438e+01, -5.484030243239e+00, 7.642513805504e+00
37, 1.440519695900e+02, 6.299816074653e+01, -5.484200760516e+00, 7.642716261482e+00
38, 1.440516735015e+02, 6.300749302971e+01, -5.484026208715e+00, 7.641932825563e+00
39, 1.440513815535e+02, 6.301922039344e+01, -5.483750864438e+00, 7.640948915085e+00
40, 1.440512605686e+02, 6.302398727295e+01, -5.483640528729e+00, 7.640548281832e+00
41, 1.440509543636e+02, 6.303973000523e+01, -5.483210754256e+00, 7.639229193013e+00
42, 1.440506593352e+02, 6.305377237114e+01, -5.482841419243e+00, 7.638053681828e+00
43, 1.440503707982e+02, 6.306670121396e+01, -5.482512748863e+00, 7.636970059052e+00
44, 1.440502639622e+02, 6.306798181442e+01, -5.482535115200e+00, 7.636862288172e+00
45, 1.440501677275e+02, 6.306598356852e+01, -5.482684123535e+00, 7.637029708859e+00
46, 1.440500850238e+02, 6.305886608600e+01, -5.483033584331e+00, 7.637626278594e+00
47, 1.440499197581e+02, 6.303515991513e+01, -5.484118810159e+00, 7.639610286744e+00
48, 1.440497657003e+02, 6.300614692804e+01, -5.485409675454e+00, 7.642045350387e+00
49, 1.440496982512e+02, 6.298234630443e+01, -5.486422194596e+00, 7.644041679958e+00
50, 1.440496109171e+02, 6.297866321499e+01, -5.486631680353e+00, 7.644350118879e+00
